codigo_proyecto,nombre_proyecto,id_actividad,linea_hoja_ruta,actividad,estado_relacion,justificacion
ED12,Webscraping temas internacionales,A05,"Arquitectura, integración y almacenamiento de datos","Implementar un repositorio maestro que integre CNABF, SGE, ICC Manager, HORUS).",No cubre,El proyecto realiza web scraping y no implementa un repositorio maestro.
ED12,Webscraping temas internacionales,A06,"Arquitectura, integración y almacenamiento de datos",Migrar hacia un data warehouse institucional (Azure/Microsoft 365).,Cubre parcialmente,La centralización de información de múltiples fuentes internacionales podría ser un componente de una estrategia de data warehouse.
ED12,Webscraping temas internacionales,A07,Gobernanza de datos,"Crear el comité de la Estrategia de Gestión de datos (Dirección y áreas, incluyendo TI), que tendrá la responsabilidad de definir la política de gobernanza y calidad de datos y su ejecución.",Cubre parcialmente,La centralización y consolidación de información de reguladores internacionales implica la gestión y calidad de datos.
ED12,Webscraping temas internacionales,A08,Gobernanza de datos,"Definir roles básicos (data owners y stewards) particularmente para los procesos más críticos, como, por ejemplo, el trámite de solicitudes de espectro.",No cubre,"El proyecto se enfoca en la recolección y consolidación de información, no en la definición de roles de datos."
ED12,Webscraping temas internacionales,A09,Gobernanza de datos,Socializar lineamientos mínimos de seguridad y acceso.,No cubre,"El proyecto se enfoca en la recolección de información pública, no en la socialización de lineamientos de seguridad internos."
ED12,Webscraping temas internacionales,A10,Gobernanza de datos,Estandarizar plantillas y procesos en Excel/SharePoint.,Cubre parcialmente,La exportación de resultados en reportes descargables podría implicar la estandarización de plantillas para la presentación de la información.
ED12,Webscraping temas internacionales,A11,Gobernanza de datos,Fortalecer controles unificados de seguridad y auditoría de accesos.,No cubre,"El proyecto es de vigilancia tecnológica, no de seguridad de accesos."
ED12,Webscraping temas internacionales,A12,Gobernanza de datos,Formalizar políticas de gestión documental con clasificación y versionamiento en SharePoint.,No cubre,"El proyecto es de vigilancia tecnológica, no de gestión documental en SharePoint."
ED12,Webscraping temas internacionales,A13,Gobernanza de datos,Implementar programa institucional de gobernanza de datos.,Cubre parcialmente,La centralización y traducción de información de reguladores internacionales contribuye a la gestión de datos.
ED12,Webscraping temas internacionales,A14,Gobernanza de datos,Establecer catálogo institucional de metadatos y glosario unificado.,Cubre parcialmente,"La consolidación de información de diversas fuentes podría implicar la necesidad de metadatos, pero no el establecimiento de un catálogo institucional."
ED12,Webscraping temas internacionales,A15,Gobernanza de datos,Evaluar la posibilidad de interoperabilidad de la gestión documental con el Ministerio de TIC.,No cubre,"El proyecto es de vigilancia tecnológica, no de interoperabilidad documental."
ED12,Webscraping temas internacionales,A16,Gobernanza de datos,Desplegar un sistema integral de ciberseguridad para datos y aplicaciones críticas.,No cubre,"El proyecto desarrolla una herramienta de web scraping para vigilancia tecnológica, no ciberseguridad."
ED12,Webscraping temas internacionales,A17,Analítica de datos,"Tablero de PQR: Consolidado con los aspectos más relevantes en el tratamiento de PQRs, tanto de solicitudes de espectro como de PQR generales",No cubre,"El proyecto desarrolla una herramienta de web scraping para vigilancia tecnológica, no en tableros de PQR."
ED12,Webscraping temas internacionales,A18,Analítica de datos,Dashboard en Power BI para indicadores IMT: Desarrollar un tablero de control integral para el seguimiento de indicadores económicos del sector de telecomunicaciones (HECAa).,No cubre,"El proyecto desarrolla una herramienta de web scraping para vigilancia tecnológica, no en indicadores IMT."
ED12,Webscraping temas internacionales,A19,Analítica de datos,Seguimiento de Tiempos SGP y Entidades Externas. aplica para de forma transversal entre las 4 coordinaciones.,No cubre,"El proyecto desarrolla una herramienta de web scraping para vigilancia tecnológica, no en seguimiento de tiempos."
ED12,Webscraping temas internacionales,A20,Analítica de datos,Visualización de Contactos,No cubre,"El proyecto desarrolla una herramienta de web scraping para vigilancia tecnológica, no en visualización de contactos."
ED12,Webscraping temas internacionales,A21,Analítica de datos,Tablero Automatizado de Análisis Espectral: análisis de asignación espectral que centralice la información del SGE,No cubre,"El proyecto es una herramienta de web scraping para vigilancia tecnológica, no un tablero de análisis espectral."
ED12,Webscraping temas internacionales,A22,Analítica de datos,"Implementar analítica avanzada (IA, ML) aplicada a la gestión del espectro.",No cubre,"El proyecto automatiza la recolección de información, pero no menciona el uso de IA/ML para análisis avanzado."
ED12,Webscraping temas internacionales,A23,Analítica de datos,Definir líneas de innovación en gestión del espectro con big data e IA.,Cubre parcialmente,"La vigilancia tecnológica internacional puede informar las líneas de innovación, pero el proyecto no las define."
ED12,Webscraping temas internacionales,A24,Optimización,Automatizar completamente la atención de solicitudes de espectro con trazabilidad en línea.,No cubre,"El proyecto es de vigilancia tecnológica, no de atención de solicitudes."
ED12,Webscraping temas internacionales,A25,Optimización,"Automatizar procesos operativos críticos con Power Automate y Power Apps. Migrar procesos manuales (ej. carga de archivos F1/F3, seguimiento solicitudes, consultas CNABF/SGE) a flujos en Power Automate o scripts estandarizados.",Cubre parcialmente,"El web scraping es un proceso operativo que se automatiza, alineándose con la automatización de procesos."
ED12,Webscraping temas internacionales,A26,Cultura organizacional en torno a la gestión de datos,Socialización y divulgación de acciones (a realizarse en 2024),No cubre,El proyecto se enfoca en el desarrollo de una herramienta de web scraping y no en la socialización de acciones.
ED12,Webscraping temas internacionales,A27,Cultura organizacional en torno a la gestión de datos,"Elaborar manuales de usuario y documentar rutinas críticas (Python, Power BI, procesos manuales).",Cubre parcialmente,El desarrollo de una aplicación de web scraping implica la creación de rutinas que requerirán documentación.
ED12,Webscraping temas internacionales,A28,Cultura organizacional en torno a la gestión de datos,Realizar talleres de sensibilización en gestión de datos.,No cubre,El proyecto se enfoca en el desarrollo de una herramienta y no en talleres de sensibilización.
ED12,Webscraping temas internacionales,A29,Cultura organizacional en torno a la gestión de datos,"Programa de capacitación continua en Microsoft 365 y gestión de datos: Esto incluye entre otros, Power BI, Power Automate, SharePoint.",No cubre,El proyecto se centra en una herramienta específica y no en un programa de capacitación general en gestión de datos.
ED13,Análisis de comentarios (SIAC),A01,"Arquitectura, integración y almacenamiento de datos",Actualizar diagnóstico de la arquitectura de datos.,No cubre,El proyecto desarrolla una plataforma de análisis de texto y no un diagnóstico de arquitectura de datos.
ED13,Análisis de comentarios (SIAC),A02,"Arquitectura, integración y almacenamiento de datos",Documentar el inventario de fuentes de información.,No cubre,El proyecto analiza comentarios y no documenta el inventario de fuentes de información.
ED13,Análisis de comentarios (SIAC),A03,"Arquitectura, integración y almacenamiento de datos",Flujograma de la integración de datos,No cubre,El proyecto analiza comentarios de archivos y no un flujograma de integración de datos.
ED13,Análisis de comentarios (SIAC),A04,"Arquitectura, integración y almacenamiento de datos","Establecer interoperabilidad progresiva: APIs, flujos de integración con HORUS, ICC Manager, SGE y si es posible técnicamente con HECAa.",No cubre,El proyecto analiza comentarios y no aborda la interoperabilidad con los sistemas mencionados.
ED13,Análisis de comentarios (SIAC),A05,"Arquitectura, integración y almacenamiento de datos","Implementar un repositorio maestro que integre CNABF, SGE, ICC Manager, HORUS).",No cubre,El proyecto analiza comentarios y no implementa un repositorio maestro.
ED13,Análisis de comentarios (SIAC),A06,"Arquitectura, integración y almacenamiento de datos",Migrar hacia un data warehouse institucional (Azure/Microsoft 365).,No cubre,"El proyecto se enfoca en el análisis de texto y generación de reportes, no en la migración a un data warehouse."
ED13,Análisis de comentarios (SIAC),A07,Gobernanza de datos,"Crear el comité de la Estrategia de Gestión de datos (Dirección y áreas, incluyendo TI), que tendrá la responsabilidad de definir la política de gobernanza y calidad de datos y su ejecución.",Cubre parcialmente,"El procesamiento, categorización y síntesis de comentarios implica la gestión y calidad de datos."
ED13,Análisis de comentarios (SIAC),A08,Gobernanza de datos,"Definir roles básicos (data owners y stewards) particularmente para los procesos más críticos, como, por ejemplo, el trámite de solicitudes de espectro.",No cubre,"El proyecto se enfoca en el análisis de texto, no en la definición de roles de datos."
ED13,Análisis de comentarios (SIAC),A09,Gobernanza de datos,Socializar lineamientos mínimos de seguridad y acceso.,No cubre,"El proyecto se enfoca en el análisis de texto, no en la socialización de lineamientos de seguridad."
ED13,Análisis de comentarios (SIAC),A10,Gobernanza de datos,Estandarizar plantillas y procesos en Excel/SharePoint.,Cubre parcialmente,La ingesta de archivos Excel y la exportación de reportes ejecutivos podrían implicar la estandarización de plantillas o procesos.
ED13,Análisis de comentarios (SIAC),A11,Gobernanza de datos,Fortalecer controles unificados de seguridad y auditoría de accesos.,No cubre,"El proyecto es de análisis de texto con IA, no de seguridad de accesos."
ED13,Análisis de comentarios (SIAC),A12,Gobernanza de datos,Formalizar políticas de gestión documental con clasificación y versionamiento en SharePoint.,No cubre,"El proyecto es de análisis de texto con IA, no de gestión documental en SharePoint."
ED13,Análisis de comentarios (SIAC),A13,Gobernanza de datos,Implementar programa institucional de gobernanza de datos.,Cubre parcialmente,El procesamiento y categorización de comentarios con IA contribuye a la gestión y calidad de datos.
ED13,Análisis de comentarios (SIAC),A14,Gobernanza de datos,Establecer catálogo institucional de metadatos y glosario unificado.,Cubre parcialmente,"La categorización de comentarios implica la definición de metadatos para la información, pero no el establecimiento de un catálogo institucional."
ED13,Análisis de comentarios (SIAC),A15,Gobernanza de datos,Evaluar la posibilidad de interoperabilidad de la gestión documental con el Ministerio de TIC.,No cubre,"El proyecto es de análisis de texto con IA, no de interoperabilidad documental."
ED13,Análisis de comentarios (SIAC),A16,Gobernanza de datos,Desplegar un sistema integral de ciberseguridad para datos y aplicaciones críticas.,No cubre,"El proyecto automatiza el análisis de comentarios con IA, no ciberseguridad."
ED13,Análisis de comentarios (SIAC),A17,Analítica de datos,"Tablero de PQR: Consolidado con los aspectos más relevantes en el tratamiento de PQRs, tanto de solicitudes de espectro como de PQR generales",No cubre,"El proyecto automatiza el análisis de comentarios con IA, no en tableros de PQR."
ED13,Análisis de comentarios (SIAC),A18,Analítica de datos,Dashboard en Power BI para indicadores IMT: Desarrollar un tablero de control integral para el seguimiento de indicadores económicos del sector de telecomunicaciones (HECAa).,No cubre,"El proyecto automatiza el análisis de comentarios con IA, no en indicadores IMT."
ED13,Análisis de comentarios (SIAC),A19,Analítica de datos,Seguimiento de Tiempos SGP y Entidades Externas. aplica para de forma transversal entre las 4 coordinaciones.,No cubre,"El proyecto automatiza el análisis de comentarios con IA, no en seguimiento de tiempos."
ED13,Análisis de comentarios (SIAC),A20,Analítica de datos,Visualización de Contactos,No cubre,"El proyecto automatiza el análisis de comentarios con IA, no en visualización de contactos."
ED13,Análisis de comentarios (SIAC),A21,Analítica de datos,Tablero Automatizado de Análisis Espectral: análisis de asignación espectral que centralice la información del SGE,No cubre,"El proyecto analiza comentarios de consulta pública, no información de asignación espectral."
ED13,Análisis de comentarios (SIAC),A22,Analítica de datos,"Implementar analítica avanzada (IA, ML) aplicada a la gestión del espectro.",Cubre parcialmente,"El proyecto usa IA generativa para procesar comentarios, lo cual es analítica avanzada, pero no directamente de gestión del espectro."
ED13,Análisis de comentarios (SIAC),A23,Analítica de datos,Definir líneas de innovación en gestión del espectro con big data e IA.,Cubre parcialmente,"El proyecto aplica IA para análisis de texto, una forma de innovación, pero no define líneas estratégicas de gestión del espectro."
ED13,Análisis de comentarios (SIAC),A24,Optimización,Automatizar completamente la atención de solicitudes de espectro con trazabilidad en línea.,No cubre,"El proyecto analiza comentarios de consulta pública, no atiende solicitudes de espectro."
ED13,Análisis de comentarios (SIAC),A25,Optimización,"Automatizar procesos operativos críticos con Power Automate y Power Apps. Migrar procesos manuales (ej. carga de archivos F1/F3, seguimiento solicitudes, consultas CNABF/SGE) a flujos en Power Automate o scripts estandarizados.",Cubre parcialmente,"El proyecto automatiza el procesamiento de comentarios, lo cual es un proceso operativo."
ED13,Análisis de comentarios (SIAC),A26,Cultura organizacional en torno a la gestión de datos,Socialización y divulgación de acciones (a realizarse en 2024),No cubre,El proyecto se enfoca en el análisis de comentarios y no en la socialización de acciones.
ED13,Análisis de comentarios (SIAC),A27,Cultura organizacional en torno a la gestión de datos,"Elaborar manuales de usuario y documentar rutinas críticas (Python, Power BI, procesos manuales).",Cubre parcialmente,El desarrollo de una plataforma con IA generativa implica la creación de rutinas que requerirán documentación.
ED13,Análisis de comentarios (SIAC),A28,Cultura organizacional en torno a la gestión de datos,Realizar talleres de sensibilización en gestión de datos.,No cubre,El proyecto se enfoca en el análisis de datos y no en talleres de sensibilización.
ED13,Análisis de comentarios (SIAC),A29,Cultura organizacional en torno a la gestión de datos,"Programa de capacitación continua en Microsoft 365 y gestión de datos: Esto incluye entre otros, Power BI, Power Automate, SharePoint.",No cubre,El proyecto se centra en una plataforma específica con IA y no en un programa de capacitación general en Microsoft 365.
ED14,Análisis de PQRSD,A01,"Arquitectura, integración y almacenamiento de datos",Actualizar diagnóstico de la arquitectura de datos.,No cubre,El proyecto desarrolla un asistente de redacción y no un diagnóstico de arquitectura de datos.
ED14,Análisis de PQRSD,A02,"Arquitectura, integración y almacenamiento de datos",Documentar el inventario de fuentes de información.,No cubre,El proyecto asiste en la redacción de respuestas y no documenta el inventario de fuentes de información.
ED14,Análisis de PQRSD,A03,"Arquitectura, integración y almacenamiento de datos",Flujograma de la integración de datos,No cubre,El proyecto asiste en la redacción de respuestas y no un flujograma de integración de datos.
ED14,Análisis de PQRSD,A04,"Arquitectura, integración y almacenamiento de datos","Establecer interoperabilidad progresiva: APIs, flujos de integración con HORUS, ICC Manager, SGE y si es posible técnicamente con HECAa.",No cubre,El proyecto asiste en la redacción de respuestas y no aborda la interoperabilidad con los sistemas mencionados.
ED14,Análisis de PQRSD,A05,"Arquitectura, integración y almacenamiento de datos","Implementar un repositorio maestro que integre CNABF, SGE, ICC Manager, HORUS).",No cubre,El proyecto asiste en la redacción de respuestas y no implementa un repositorio maestro.
ED14,Análisis de PQRSD,A06,"Arquitectura, integración y almacenamiento de datos",Migrar hacia un data warehouse institucional (Azure/Microsoft 365).,No cubre,"El proyecto se enfoca en la asistencia de redacción y prellenado, no en la migración a un data warehouse."
ED14,Análisis de PQRSD,A07,Gobernanza de datos,"Crear el comité de la Estrategia de Gestión de datos (Dirección y áreas, incluyendo TI), que tendrá la responsabilidad de definir la política de gobernanza y calidad de datos y su ejecución.",Cubre parcialmente,La estandarización de la atención de PQRs y la extracción de variables clave se relaciona con la gestión y calidad de datos.
ED14,Análisis de PQRSD,A08,Gobernanza de datos,"Definir roles básicos (data owners y stewards) particularmente para los procesos más críticos, como, por ejemplo, el trámite de solicitudes de espectro.",No cubre,"El proyecto se enfoca en la asistencia de redacción, no en la definición de roles de datos."
ED14,Análisis de PQRSD,A09,Gobernanza de datos,Socializar lineamientos mínimos de seguridad y acceso.,No cubre,"El proyecto se enfoca en la asistencia de redacción, no en la socialización de lineamientos de seguridad."
ED14,Análisis de PQRSD,A10,Gobernanza de datos,Estandarizar plantillas y procesos en Excel/SharePoint.,Cubre parcialmente,La estandarización de la atención de PQRs y la generación de documentos finales podría implicar la estandarización de plantillas o procesos.
ED14,Análisis de PQRSD,A11,Gobernanza de datos,Fortalecer controles unificados de seguridad y auditoría de accesos.,No cubre,"El proyecto es un asistente de redacción con IA, no de seguridad de accesos."
ED14,Análisis de PQRSD,A12,Gobernanza de datos,Formalizar políticas de gestión documental con clasificación y versionamiento en SharePoint.,No cubre,"El proyecto es un asistente de redacción con IA, no de gestión documental en SharePoint."
ED14,Análisis de PQRSD,A13,Gobernanza de datos,Implementar programa institucional de gobernanza de datos.,Cubre parcialmente,La optimización y estandarización de la atención de PQRs contribuye a la gestión de datos.
ED14,Análisis de PQRSD,A14,Gobernanza de datos,Establecer catálogo institucional de metadatos y glosario unificado.,Cubre parcialmente,"La extracción de variables clave del lenguaje natural implica la identificación de metadatos, pero no el establecimiento de un catálogo institucional."
ED14,Análisis de PQRSD,A15,Gobernanza de datos,Evaluar la posibilidad de interoperabilidad de la gestión documental con el Ministerio de TIC.,No cubre,"El proyecto es un asistente de redacción con IA, no de interoperabilidad documental."
ED14,Análisis de PQRSD,A16,Gobernanza de datos,Desplegar un sistema integral de ciberseguridad para datos y aplicaciones críticas.,No cubre,"El proyecto desarrolla un asistente de IA para PQRs, no ciberseguridad."
ED14,Análisis de PQRSD,A17,Analítica de datos,"Tablero de PQR: Consolidado con los aspectos más relevantes en el tratamiento de PQRs, tanto de solicitudes de espectro como de PQR generales",Cubre parcialmente,"El proyecto desarrolla un asistente de IA para PQRs, lo que podría alimentar o ser un componente del tablero de PQR."
ED14,Análisis de PQRSD,A18,Analítica de datos,Dashboard en Power BI para indicadores IMT: Desarrollar un tablero de control integral para el seguimiento de indicadores económicos del sector de telecomunicaciones (HECAa).,No cubre,"El proyecto desarrolla un asistente de IA para PQRs, no en indicadores IMT."
ED14,Análisis de PQRSD,A19,Analítica de datos,Seguimiento de Tiempos SGP y Entidades Externas. aplica para de forma transversal entre las 4 coordinaciones.,No cubre,"El proyecto desarrolla un asistente de IA para PQRs, no en seguimiento de tiempos."
ED14,Análisis de PQRSD,A20,Analítica de datos,Visualización de Contactos,No cubre,"El proyecto desarrolla un asistente de IA para PQRs, no en visualización de contactos."
ED14,Análisis de PQRSD,A21,Analítica de datos,Tablero Automatizado de Análisis Espectral: análisis de asignación espectral que centralice la información del SGE,No cubre,"El proyecto asiste en la redacción de respuestas a PQRs, no en un tablero de análisis espectral."
ED14,Análisis de PQRSD,A22,Analítica de datos,"Implementar analítica avanzada (IA, ML) aplicada a la gestión del espectro.",Cubre parcialmente,"El proyecto usa IA generativa para asistir en la redacción de PQRs, lo cual es analítica avanzada, pero no directamente de gestión del espectro."
ED14,Análisis de PQRSD,A23,Analítica de datos,Definir líneas de innovación en gestión del espectro con big data e IA.,Cubre parcialmente,"El proyecto aplica IA para asistencia en redacción, una forma de innovación, pero no define líneas estratégicas de gestión del espectro."
ED14,Análisis de PQRSD,A24,Optimización,Automatizar completamente la atención de solicitudes de espectro con trazabilidad en línea.,No cubre,"El proyecto asiste en la redacción de respuestas a PQRs, no en la atención de solicitudes de espectro."
ED14,Análisis de PQRSD,A25,Optimización,"Automatizar procesos operativos críticos con Power Automate y Power Apps. Migrar procesos manuales (ej. carga de archivos F1/F3, seguimiento solicitudes, consultas CNABF/SGE) a flujos en Power Automate o scripts estandarizados.",Cubre parcialmente,"El proyecto automatiza la asistencia en la redacción de PQRs, lo cual es un proceso operativo."
ED14,Análisis de PQRSD,A26,Cultura organizacional en torno a la gestión de datos,Socialización y divulgación de acciones (a realizarse en 2024),No cubre,El proyecto se enfoca en la asistencia para PQRs y no en la socialización de acciones.
ED14,Análisis de PQRSD,A27,Cultura organizacional en torno a la gestión de datos,"Elaborar manuales de usuario y documentar rutinas críticas (Python, Power BI, procesos manuales).",Cubre parcialmente,El desarrollo de un asistente conversacional con IA implica la creación de rutinas que requerirán documentación.
ED14,Análisis de PQRSD,A28,Cultura organizacional en torno a la gestión de datos,Realizar talleres de sensibilización en gestión de datos.,No cubre,El proyecto se enfoca en la asistencia para PQRs y no en talleres de sensibilización.
ED14,Análisis de PQRSD,A29,Cultura organizacional en torno a la gestión de datos,"Programa de capacitación continua en Microsoft 365 y gestión de datos: Esto incluye entre otros, Power BI, Power Automate, SharePoint.",No cubre,El proyecto se centra en un asistente específico con IA y no en un programa de capacitación general en Microsoft 365.
